customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST00197,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,106.18,4389.27,3,Yes
CUST00198,Female,0,No,No,71,Yes,No,DSL,Yes,No internet service,No,One year,Yes,Bank transfer,32.31,2321.53,3,No
CUST00199,Male,1,Yes,Yes,64,No,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,23.57,1536.34,3,No
CUST00200,Male,0,No,Yes,52,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,59.01,3106.15,1,No
CUST00201,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,23.67,184.77,1,Yes
CUST00202,Female,0,No,No,4,Yes,No,No,No internet service,No,No internet service,Two year,No,Mailed check,88.14,364.51,2,No
CUST00203,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Two year,No,Mailed check,95.55,2225.43,1,No
CUST00204,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer,105.18,2881.31,5,No
CUST00205,Female,0,No,Yes,61,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,93.87,5769.71,2,Yes
CUST00206,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,111.47,1797.89,1,Yes
CUST00207,Female,0,No,Yes,19,Yes,No phone service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,94.33,1797.48,0,Yes
CUST00208,Female,0,Yes,No,2,Yes,No phone service,DSL,No,No internet service,No internet service,One year,Yes,Credit card,113.48,238.6,1,No
CUST00209,Female,0,Yes,No,36,Yes,No phone service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,37.7,1404.47,4,No
CUST00210,Male,0,No,Yes,14,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,68.99,,2,No
CUST00211,Male,0,Yes,No,50,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,119.38,5989.93,3,No
CUST00212,Male,0,Yes,Yes,47,Yes,No phone service,Fiber optic,No internet service,No,No,Two year,No,Credit card,87.52,4114.09,4,No
CUST00213,Male,0,Yes,No,7,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,107.62,755.89,2,No
CUST00214,Male,0,No,No,12,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,21.1,286.63,1,Yes
CUST00215,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,No,No internet service,One year,No,Credit card,106.92,5054.73,3,No
CUST00216,Male,1,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,Two year,No,Electronic check,89.17,207.12,2,No
CUST00217,Female,0,No,Yes,64,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,35.42,2272.4,0,No
CUST00218,Male,0,No,No,72,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,20.62,1502.24,2,No
CUST00219,Female,1,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,44.51,1375.92,2,No
CUST00220,Male,0,No,Yes,25,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Credit card,111.41,2794.0,1,Yes
CUST00221,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Bank transfer,86.15,4782.38,2,Yes
CUST00222,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,111.79,3695.14,2,No
CUST00223,Female,0,Yes,Yes,8,Yes,No,No,Yes,No,No internet service,Two year,No,Bank transfer,63.51,516.54,0,No
CUST00224,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No internet service,No,One year,No,Electronic check,113.54,6949.83,0,No
CUST00225,Female,0,Yes,Yes,12,Yes,No,No,Yes,Yes,No internet service,Two year,No,Credit card,65.22,829.9,1,No
CUST00226,Female,0,No,No,68,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Credit card,38.83,2656.92,2,Yes
CUST00227,Male,0,No,Yes,40,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.44,1370.51,1,Yes
CUST00228,Female,1,Yes,No,0,Yes,No phone service,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,119.37,29.43,2,Yes
CUST00229,Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,No,No,One year,Yes,Credit card,52.05,2401.78,1,No
CUST00230,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.33,115.4,1,Yes
CUST00231,Female,0,No,No,62,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,18.86,1215.83,2,No
CUST00232,Female,0,No,No,51,Yes,No phone service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,47.13,2412.87,2,No
CUST00233,Female,0,No,No,9,No,No,Fiber optic,No internet service,No,No,One year,No,Electronic check,108.69,1012.96,3,Yes
CUST00234,Female,0,Yes,Yes,27,Yes,No phone service,No,No internet service,Yes,No,Two year,No,Credit card,72.47,2004.92,1,No
CUST00235,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,No internet service,Yes,One year,No,Mailed check,82.51,418.53,1,No
CUST00236,Female,1,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Electronic check,112.08,2934.04,1,No
CUST00237,Female,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,Yes,Mailed check,70.31,784.61,1,Yes
CUST00238,Female,0,Yes,No,61,Yes,No phone service,DSL,No,No internet service,No internet service,Two year,Yes,Bank transfer,103.5,6324.58,2,No
CUST00239,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No internet service,No internet service,Two year,Yes,Mailed check,51.03,,4,No
CUST00240,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,117.66,5562.5,1,Yes
CUST00241,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,26.04,1755.96,1,No
CUST00242,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Mailed check,91.93,4170.69,0,No
CUST00243,Female,0,No,No,14,Yes,No phone service,DSL,Yes,No,No internet service,Two year,No,Electronic check,85.38,1241.55,3,No
CUST00244,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Mailed check,37.55,2635.78,1,No
CUST00245,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,Yes,No internet service,One year,No,Credit card,57.66,2034.09,0,No
CUST00246,Female,0,No,No,13,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,49.91,666.06,4,No
CUST00247,Male,0,No,Yes,2,Yes,No phone service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,27.64,66.88,0,Yes
CUST00248,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Electronic check,77.65,5132.01,2,Yes
CUST00249,Male,0,Yes,No,18,Yes,No phone service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,119.35,2172.64,3,Yes
CUST00250,Male,0,No,Yes,53,Yes,No,DSL,Yes,No,No internet service,One year,Yes,Electronic check,75.08,4020.96,1,No
CUST00251,Female,0,Yes,No,68,Yes,Yes,DSL,No,No internet service,No,One year,No,Bank transfer,73.62,5053.89,0,No
CUST00252,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Bank transfer,22.11,205.46,3,No
CUST00253,Female,0,Yes,No,32,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.2,1071.56,1,No
CUST00254,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,No,Electronic check,70.35,885.43,2,No
CUST00255,Male,1,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Two year,Yes,Credit card,118.49,5943.95,1,No
CUST00256,Male,0,No,No,31,Yes,Yes,DSL,Yes,No internet service,No,One year,Yes,Credit card,107.41,3335.21,2,No
CUST00257,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,52.7,1261.6,3,No
CUST00258,Female,0,Yes,No,34,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,73.39,2528.04,1,No
CUST00259,Female,0,No,No,69,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Mailed check,74.38,5181.33,2,No
CUST00260,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,Yes,Mailed check,87.91,3452.67,1,Yes
CUST00261,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No internet service,No internet service,One year,Yes,Mailed check,88.15,4691.71,0,No
CUST00262,Female,1,No,No,43,Yes,Yes,DSL,Yes,Yes,No internet service,Two year,Yes,Mailed check,98.56,4250.44,3,Yes
CUST00263,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,20.55,1302.73,0,No
CUST00264,Male,0,No,No,67,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Electronic check,114.26,7668.08,1,No
CUST00265,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,Yes,No,One year,Yes,Electronic check,25.15,805.99,4,No
CUST00266,Female,0,Yes,No,55,Yes,No phone service,Fiber optic,Yes,No,No internet service,Two year,Yes,Credit card,66.57,3686.97,0,No
CUST00267,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Electronic check,111.8,3931.85,3,No
CUST00268,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,67.74,3603.29,0,No
CUST00269,Male,0,No,No,18,No,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Mailed check,24.49,472.55,3,Yes
CUST00270,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,Yes,No,One year,Yes,Credit card,41.38,1756.17,2,No
CUST00271,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,Two year,No,Credit card,77.02,867.33,1,No
CUST00272,Female,0,No,No,10,No,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,26.96,270.75,2,No
CUST00273,Female,1,Yes,Yes,69,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Credit card,61.22,4253.63,0,No
CUST00274,Female,1,No,No,11,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,51.57,573.37,1,Yes
CUST00275,Male,0,No,No,40,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,101.15,4056.69,2,Yes
CUST00276,Female,0,Yes,No,24,Yes,Yes,No,Yes,No,No internet service,One year,No,Mailed check,29.23,737.38,0,No
CUST00277,Male,0,No,Yes,2,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.65,190.96,1,Yes
CUST00278,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,59.47,127.1,2,Yes
CUST00279,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,77.95,2133.52,2,Yes
CUST00280,Female,1,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Credit card,38.96,867.87,1,Yes
CUST00281,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,80.19,3782.48,1,No
CUST00282,Female,1,No,No,66,Yes,No,No,No internet service,No,No internet service,One year,Yes,Credit card,86.75,5756.57,1,No
CUST00283,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.16,1068.55,0,No
CUST00284,Male,0,No,No,39,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.08,4018.1,0,Yes
CUST00285,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,105.85,553.36,1,Yes
CUST00286,Male,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,24.48,487.83,1,No
CUST00287,Male,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,79.53,834.68,1,Yes
CUST00288,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,78.59,2052.99,1,No
CUST00289,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,19.27,393.01,1,No
CUST00290,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Bank transfer,52.92,668.27,1,No
CUST00291,Male,0,Yes,Yes,34,No,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,116.83,3992.7,2,Yes
CUST00292,Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Credit card,74.66,3469.86,0,No
CUST00293,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Mailed check,113.19,3068.96,0,No
CUST00294,Female,0,No,No,20,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,One year,Yes,Credit card,86.92,1754.64,1,No
CUST00295,Female,0,No,No,17,No,No phone service,Fiber optic,No internet service,No,No,Month-to-month,Yes,Mailed check,20.9,400.13,4,Yes
CUST00296,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Electronic check,25.93,798.98,2,No
CUST00297,Female,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,No,One year,No,Credit card,91.66,5437.49,1,No
CUST00298,Male,0,Yes,Yes,36,No,Yes,DSL,No internet service,Yes,Yes,One year,Yes,Mailed check,74.57,2689.85,1,No
CUST00299,Male,0,No,No,20,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,30.97,628.34,1,Yes
CUST00300,Female,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Electronic check,80.63,1049.98,5,Yes
CUST00301,Male,1,No,No,59,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Bank transfer,100.65,5959.57,2,No
CUST00302,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes,Electronic check,94.8,2135.05,0,No
CUST00303,Male,0,Yes,No,28,Yes,No phone service,DSL,Yes,No,No internet service,One year,No,Bank transfer,43.11,1250.77,1,No
CUST00304,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,44.34,2071.29,1,No
CUST00305,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No,Yes,Two year,No,Electronic check,116.72,3427.93,0,No
CUST00306,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Mailed check,108.52,4044.95,2,No
CUST00307,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No internet service,Two year,Yes,Mailed check,50.47,1330.66,3,Yes
CUST00308,Female,0,Yes,No,14,Yes,No phone service,DSL,Yes,Yes,No,Two year,No,Bank transfer,102.05,1437.38,1,No
CUST00309,Female,0,No,No,58,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card,34.5,2033.65,1,No
CUST00310,Female,0,Yes,No,2,No,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,38.08,85.81,1,No
CUST00311,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Two year,Yes,Electronic check,36.48,349.19,2,Yes
CUST00312,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,26.95,472.49,2,No
CUST00313,Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,105.18,1058.26,0,No
CUST00314,Male,0,No,Yes,47,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,77.04,3627.33,2,No
CUST00315,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,Yes,Two year,No,Electronic check,44.41,188.86,1,No
CUST00316,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,104.56,7137.68,3,Yes
CUST00317,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,No,Credit card,99.87,6304.4,0,No
CUST00318,Male,0,Yes,No,13,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer,28.3,393.06,2,Yes
CUST00319,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,83.7,4116.4,2,No
CUST00320,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,91.63,2316.06,1,Yes
CUST00321,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,91.01,6475.59,0,Yes
CUST00322,Male,0,Yes,No,68,Yes,No,No,No,No,Yes,One year,Yes,Credit card,91.76,6288.68,1,No
CUST00323,Female,0,Yes,No,6,Yes,No phone service,DSL,No internet service,No,No internet service,One year,No,Bank transfer,35.28,236.32,2,No
CUST00324,Female,0,Yes,No,15,No,Yes,DSL,No,No internet service,No internet service,Month-to-month,No,Electronic check,50.14,789.28,1,No
CUST00325,Female,0,Yes,Yes,54,No,No phone service,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,104.11,5656.97,0,Yes
CUST00326,Female,0,No,Yes,55,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.64,6054.73,1,No
CUST00327,Male,0,Yes,No,3,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,46.48,151.38,0,Yes
CUST00328,Male,1,No,No,47,No,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer,20.35,981.99,1,No
CUST00329,Female,0,No,No,16,Yes,No phone service,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer,105.7,1725.25,3,No
CUST00330,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,56.46,1999.1,1,No
CUST00331,Male,1,No,Yes,69,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.61,3565.19,2,No
CUST00332,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.39,1976.33,1,No
CUST00333,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,60.4,3700.79,0,No
CUST00334,Male,0,Yes,No,47,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.58,2666.77,0,No
CUST00335,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No internet service,Two year,No,Credit card,75.78,727.33,1,Yes
CUST00336,Female,0,No,No,35,Yes,Yes,DSL,No internet service,No,No,Two year,Yes,Mailed check,26.05,920.54,3,No
CUST00337,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,Two year,No,Bank transfer,117.1,3298.51,2,No
CUST00338,Male,0,No,Yes,3,Yes,No phone service,No,No,No,Yes,Month-to-month,No,Electronic check,113.52,376.16,3,Yes
CUST00339,Female,1,Yes,No,43,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Bank transfer,113.31,4913.1,1,Yes
CUST00340,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Credit card,107.69,5946.84,3,No
CUST00341,Male,0,Yes,Yes,41,Yes,No phone service,DSL,No internet service,No,No,One year,Yes,Credit card,85.35,3508.41,0,No
CUST00342,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No,Two year,No,Electronic check,40.55,500.14,1,Yes
CUST00343,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Mailed check,23.05,1058.2,1,No
CUST00344,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer,28.13,918.39,0,No
CUST00345,Male,1,No,No,20,No,No,Fiber optic,Yes,Yes,Yes,One year,No,Bank transfer,51.05,1038.43,0,No
CUST00346,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Two year,Yes,Electronic check,69.4,3892.99,2,No
CUST00347,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,Two year,No,Electronic check,119.31,8158.75,3,No
CUST00348,Female,0,No,No,69,Yes,No,DSL,Yes,No,No,One year,No,Electronic check,62.42,4308.47,0,No
CUST00349,Female,1,No,No,66,Yes,No phone service,DSL,No,Yes,No,Two year,No,Credit card,71.51,4741.66,1,No
CUST00350,Male,0,No,No,47,Yes,No phone service,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,88.91,4227.79,1,No
CUST00351,Female,0,No,Yes,32,Yes,No,DSL,No internet service,No,No,Two year,No,Bank transfer,36.43,1198.75,1,No
CUST00352,Male,0,No,No,35,Yes,No phone service,DSL,No,Yes,No internet service,Two year,Yes,Mailed check,113.15,3978.02,0,No
CUST00353,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,71.96,2310.02,2,No
CUST00354,Female,1,Yes,No,30,No,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,46.18,1433.59,3,Yes
CUST00355,Female,1,No,No,20,Yes,No phone service,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,113.38,2268.3,0,Yes
CUST00356,Male,0,Yes,No,26,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.8,2160.87,4,Yes
CUST00357,Female,0,Yes,No,71,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,67.34,4825.15,0,No
CUST00358,Female,0,No,No,61,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,77.18,4709.24,1,No
CUST00359,Male,1,No,No,25,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Mailed check,94.33,2394.51,4,Yes
CUST00360,Male,0,Yes,No,65,No,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Bank transfer,33.76,2244.34,1,No
CUST00361,Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No,No internet service,One year,Yes,Electronic check,106.21,1200.29,2,Yes
CUST00362,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.87,2454.0,1,Yes
CUST00363,Male,0,Yes,Yes,16,Yes,No phone service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,75.83,1257.0,1,Yes
